file_id,file_name,read_path,file_size
F0292,20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/a23/ad6/e53/9c5/936/e7a/04d/e08/3fe/8ba/80/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 5.ome.tiff,996568836
F0293,20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/cb1/909/0d2/b4f/00e/5bb/344/da6/06c/f4e/fc/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 6.ome.tiff,964405356
F0294,20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/a25/7f5/d2a/06f/f51/eab/64d/08c/362/48d/16/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 7.ome.tiff,967660123
F0295,20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/248/42d/e19/b85/14d/33a/547/24e/c37/0f7/e4/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 8.ome.tiff,983857506
F0296,20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/754/819/a34/d64/6bd/848/b4c/f9f/cdc/e34/ce/20190807_M01_001_Capture 1 - Capture 1 - B5 [144] Montage - 9.ome.tiff,995957860
F0297,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/616/7e4/c7b/12a/553/9f9/647/3be/3e5/0aa/54/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 1.ome.tiff,985859956
F0298,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/9d4/92f/3bb/f66/fe4/3a9/54c/ea6/daf/c9e/c1/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 10.ome.tiff,981748931
F0299,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/b0a/f2d/afe/6c2/1f0/6b8/c49/f5b/b22/e87/b4/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 11.ome.tiff,1008339015
F0300,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/e13/79b/0d7/1a3/392/97b/540/c20/4b9/641/59/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 12.ome.tiff,998247533
F0301,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/db3/4d4/5ed/ae8/ae2/8d9/442/4bd/437/382/9c/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 13.ome.tiff,989636709
F0302,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/83a/e46/472/8c3/36f/12b/241/0be/953/abd/fe/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 14.ome.tiff,1000111273
F0303,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/aa5/84b/d10/58c/811/9b9/a46/b0f/794/dcd/ba/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 15.ome.tiff,1001443733
F0304,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/3e5/9d5/4de/c9e/3d7/649/449/dca/5fe/421/2f/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 16.ome.tiff,985197774
F0305,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/308/8e2/012/240/2fe/119/948/233/f08/d6d/d3/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 17.ome.tiff,981022165
F0306,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/44e/04b/0de/e5d/6e8/e0b/544/568/47d/b8f/69/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 18.ome.tiff,985837699
F0307,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/0dc/52f/feb/21d/3da/e6b/246/381/c6a/2b8/db/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 19.ome.tiff,990333003
F0308,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/09b/180/ef7/b6a/a5b/d79/742/a4c/256/810/b3/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 2.ome.tiff,988842023
F0309,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/29d/657/bad/b48/866/859/145/b60/23d/008/36/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 20.ome.tiff,990088754
F0310,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/e64/728/9f1/0e8/8a8/39b/249/9a4/2e3/272/a7/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 21.ome.tiff,988489809
F0311,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/b30/2d4/767/56f/48d/f59/54c/326/028/802/d7/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 22.ome.tiff,981657134
F0312,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/e84/e59/23f/d16/e36/108/74c/f40/531/806/22/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 23.ome.tiff,985412535
F0313,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/ec6/381/75d/33a/45c/04a/f42/d1d/336/edd/1d/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 24.ome.tiff,972733863
F0314,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/a49/fa1/98e/2ba/a02/6ab/c4d/f4a/420/16b/8f/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 25.ome.tiff,976412152
F0315,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/a5b/2d1/94b/768/c97/629/d44/003/a4a/568/89/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 26.ome.tiff,1008464464
F0316,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/aef/cb8/856/29f/a8f/e19/04c/c8a/c9e/624/a0/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 27.ome.tiff,1012480108
F0317,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/ffe/116/e08/00f/415/cc9/644/cff/032/839/78/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 28.ome.tiff,999199849
F0318,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/576/d92/66c/cb6/528/e8a/343/d59/7e7/bd4/6e/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 29.ome.tiff,1008993112
F0319,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/03b/3cb/51f/696/5c7/74b/b4f/0b6/d3d/5d9/66/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 3.ome.tiff,986447609
F0320,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/776/5f1/fad/261/546/52a/345/0b4/496/cfe/c6/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 30.ome.tiff,1002093961
F0321,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/b61/9e7/b18/f5a/d6f/a6b/b46/4ba/60d/be5/80/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 4.ome.tiff,979860280
F0322,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/dc8/c2d/5de/0d4/0a4/d9a/84a/33a/4c5/494/e5/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 5.ome.tiff,995849024
F0323,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/b8b/bfc/fe9/790/a76/0b9/24f/ab4/135/d7f/ae/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 6.ome.tiff,993173113
F0324,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/908/bd4/3db/823/dfd/788/746/500/7ef/0d4/c7/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 7.ome.tiff,987979022
F0325,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/b81/29e/19b/e9f/891/b3b/74c/3bb/b01/fef/92/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 8.ome.tiff,977539049
F0326,20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/7ca/4ab/6f3/3dc/d5b/25b/843/7f0/6ad/f83/a7/20190807_M01_002_Capture 1 - Capture 1 - C2 [144] Montage - 9.ome.tiff,987548648
F0327,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/cab/60b/b26/048/317/6aa/64b/4c2/027/a45/a7/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 1.ome.tiff,1005129743
F0328,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/78f/d4c/efb/c87/514/1f9/448/7b5/aa5/8c3/4a/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 10.ome.tiff,988433517
F0329,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/e34/d09/239/423/d73/fcb/849/841/917/d93/27/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 11.ome.tiff,989684987
F0330,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/de5/d2f/e97/4f2/eca/c3a/54a/59f/9a1/437/56/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 12.ome.tiff,1013530137
F0331,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/845/740/d37/973/9f0/609/244/712/a94/c97/3d/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 13.ome.tiff,1007705622
F0332,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/35b/45f/e56/4c3/890/f2b/044/5cb/aca/122/b6/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 14.ome.tiff,1001039385
F0333,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/86b/df5/157/265/8c9/d78/a4d/b2b/f9b/e63/31/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 15.ome.tiff,1017048310
F0334,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/c33/b1b/210/413/39c/cf8/948/89d/b8c/22c/fb/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 16.ome.tiff,985799363
F0335,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/972/d7b/996/345/6be/9b9/94c/c56/0fd/ed3/56/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 17.ome.tiff,1011540207
F0336,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/b1a/1e7/05f/638/5ef/e0a/c4e/d3d/47b/22d/6c/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 18.ome.tiff,975703695
F0337,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/e0d/734/6bb/844/594/43a/d43/2f1/e3e/ba0/89/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 19.ome.tiff,1012274303
F0338,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/9b8/072/7a6/5e4/cdf/64b/c44/9a3/34d/a62/ea/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 2.ome.tiff,974487586
F0339,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/ae2/a15/56f/05f/0e0/bfb/241/502/2e2/83c/29/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 20.ome.tiff,1006358584
F0340,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/2fb/0eb/88b/a68/c19/1eb/e42/125/0b2/39c/a9/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 21.ome.tiff,1002609730
F0341,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/f18/517/a25/c3b/4f8/c88/a46/fc9/edb/47e/da/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 22.ome.tiff,987503995
F0342,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/90c/791/42a/b24/486/f19/a42/9db/a95/e3e/e6/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 23.ome.tiff,1025340531
F0343,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/71e/5ce/a85/ec1/752/18a/a4e/bf5/010/ef1/fc/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 25.ome.tiff,1004132442
F0344,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/ba5/7ed/943/303/a58/f59/84b/1b2/921/fa1/b5/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 26.ome.tiff,1014749472
F0345,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/9d0/711/a85/b23/48e/41a/d4b/e00/5c8/32b/7f/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 27.ome.tiff,1011550875
F0346,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/389/473/b3d/489/6e5/f58/64a/e90/f23/2fc/3a/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 28.ome.tiff,974069583
F0347,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/24a/f01/3d4/2a9/ed9/aa9/542/9a3/156/cd9/e6/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 29.ome.tiff,994319511
F0348,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/098/6f6/9d9/4b9/01a/898/848/bb4/b75/69b/e5/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 3.ome.tiff,960315055
F0349,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/90b/0b4/684/dd6/86e/ac9/448/2df/cff/468/b0/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 30.ome.tiff,970344861
F0350,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/4e0/af3/6a7/843/ab8/2da/d4c/093/caf/bfa/fa/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 4.ome.tiff,988004834
F0351,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/c8e/d3e/7af/573/6b8/6e8/d45/640/3d3/0fa/8b/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 5.ome.tiff,953107600
F0352,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/453/d14/601/8f3/328/1c8/94c/345/16a/34a/f8/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 6.ome.tiff,992981417
F0353,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/94c/404/328/abb/92b/0ab/e47/03f/ce7/435/76/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 7.ome.tiff,961817821
F0354,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/569/b9d/b9e/1bc/e6b/a5b/547/f90/fc5/2c9/6d/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 8.ome.tiff,983578970
F0355,20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/65d/943/d71/da4/f18/d39/44b/a9a/01a/0d3/92/20190807_M01_002_Capture 1 - Capture 1 - C3 [144] Montage - 9.ome.tiff,995608046
F0356,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/0f0/345/c83/001/58f/029/244/712/00a/f11/35/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 1.ome.tiff,958212916
F0357,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/f3a/e46/a7d/e74/4e5/9f9/b43/5c7/c50/ce9/8e/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 10.ome.tiff,986462144
F0358,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/da7/2d2/093/352/48b/05b/e44/b25/7b9/dc6/31/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 11.ome.tiff,1000477328
F0359,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/75f/e7c/395/2d7/3f6/288/744/580/b15/d80/93/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 12.ome.tiff,996674578
F0360,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/6a3/332/613/388/bae/aaa/a4e/93f/28b/423/20/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 13.ome.tiff,995493009
F0361,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/cd2/00a/9eb/bd9/519/2f8/b42/957/614/f0e/d3/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 14.ome.tiff,975501074
F0362,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/2c4/0f3/b7f/59f/c40/e1b/44b/698/fc2/a49/f4/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 15.ome.tiff,1000696024
F0363,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/120/9e1/504/948/769/428/542/beb/f55/fd6/a6/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 16.ome.tiff,999375135
F0364,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/cce/72d/825/4d8/e78/f2a/f47/ffc/d90/00b/70/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 17.ome.tiff,976672734
F0365,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/402/96b/f70/aac/0b4/a29/e4d/4da/904/97d/d7/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 18.ome.tiff,990145227
F0366,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/cf2/454/0fe/5e5/ba8/6fb/740/4cc/494/d95/f4/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 19.ome.tiff,998199831
F0367,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/1fd/0b4/913/74d/01e/588/745/e13/870/ac1/cf/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 2.ome.tiff,956007962
F0368,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/10b/39c/1a6/1b3/251/f69/541/c99/c71/82c/d7/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 20.ome.tiff,992881702
F0369,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/c35/26b/a49/5c2/bba/b09/b4c/b20/7a1/fa5/8b/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 21.ome.tiff,983548786
F0370,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/5f3/8cc/dbe/e79/ae6/91a/94c/ecc/f09/c9e/e8/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 22.ome.tiff,971947886
F0371,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/16a/8d7/e6f/4aa/e21/ac8/b40/045/4be/4cf/5b/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 23.ome.tiff,1003331401
F0372,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/c03/2e8/3e3/fcd/aea/599/a42/911/8ca/8e3/89/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 24.ome.tiff,993465265
F0373,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/4dd/6f8/483/562/32c/589/f4f/e1c/4ea/5f3/8e/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 25.ome.tiff,992406720
F0374,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/a4c/e9e/48e/c7b/9be/8ba/84c/4c6/8c2/a9c/22/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 26.ome.tiff,978297444
F0375,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/24a/3f5/5ff/63b/a43/62b/245/22f/1c8/d0e/35/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 27.ome.tiff,988697606
F0376,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/480/51e/0ef/726/b5a/15b/546/a30/de8/790/60/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 28.ome.tiff,984123690
F0377,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/0f0/6de/add/a53/28f/9ca/d47/e10/6c3/7c1/e7/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 29.ome.tiff,982854609
F0378,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/6d1/985/dc2/da9/f89/219/940/bbb/5de/c12/26/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 3.ome.tiff,1006746557
F0379,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/682/cb4/a10/96c/652/82b/64d/285/d2c/1aa/64/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 30.ome.tiff,1001593880
F0380,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/b87/684/c09/b61/d54/ba9/54c/e2b/11c/59b/d3/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 4.ome.tiff,973238097
F0381,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/cbc/b44/220/ddf/c16/759/f45/6f6/68a/b92/91/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 5.ome.tiff,960246774
F0382,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/ee4/0fe/cef/6c1/656/a49/c49/7f3/9c5/d60/aa/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 6.ome.tiff,954987626
F0383,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/7d8/2c9/dc7/d86/45c/cba/649/aee/e9e/6d9/f8/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 7.ome.tiff,1002588362
F0384,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/be3/869/817/faf/82a/4bb/a4c/eee/e9b/b33/d0/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 8.ome.tiff,995196263
F0385,20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/460/f4c/eaa/ec3/f4c/119/f48/234/a71/916/2e/20190807_M01_002_Capture 1 - Capture 1 - C4 [144] Montage - 9.ome.tiff,980147833
F0386,20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/387/366/3d7/7b3/970/8c8/041/349/dbd/051/d8/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 1.ome.tiff,921202568
F0387,20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/678/56b/63b/9f2/92c/bd9/34f/ec0/06a/559/59/20190807_M01_002_Capture 1 - Capture 1 - C5 [144] Montage - 10.ome.tiff,971600307
