file_id,file_name,read_path,file_size
F2204,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 33.ome.tiff,/allen/programs/allencell/data/proj0/87e/353/ec3/198/595/e6a/84b/31d/1bb/533/ad/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 33.ome.tiff,719082319
F2205,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 34.ome.tiff,/allen/programs/allencell/data/proj0/9ca/098/33e/c7a/065/fba/e4a/e2f/6b7/bbf/2e/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 34.ome.tiff,708437543
F2206,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/49e/c35/1e4/87c/e9e/58b/d47/95b/e3b/dd7/45/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 3.ome.tiff,711943172
F2207,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/97a/c4a/526/31a/ae7/d0b/d4d/feb/e3a/0bb/b3/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 5.ome.tiff,704741760
F2208,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/dfb/78a/ed0/b20/553/37b/e4b/e74/11e/66d/6e/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 6.ome.tiff,710347491
F2209,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/772/418/ab2/83d/687/dbb/e4b/491/6c3/4a9/0a/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 7.ome.tiff,709779244
F2210,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/d26/f3f/baf/542/89e/04b/343/d9e/dc4/f62/ad/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 8.ome.tiff,700516524
F2211,5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/770/f86/6b7/b37/ae9/3c8/146/6ee/0a4/7a1/44/5500000116_63x_20190611_Capture 1 - Capture 1 - B5 [144] Montage - 9.ome.tiff,714293596
F2212,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/0a4/5c7/b0d/0d2/bad/11b/e44/5d9/53c/122/11/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 10.ome.tiff,705271720
F2213,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/d48/7d6/c99/6b4/4c3/7a8/74f/83c/acd/14a/7c/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 11.ome.tiff,720962029
F2214,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/594/933/02b/61a/f34/63a/f40/fd7/081/c3d/67/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 12.ome.tiff,694514556
F2215,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/10e/039/296/265/d80/a1b/847/d2d/a9e/4fc/ce/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 13.ome.tiff,711680632
F2216,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/6cd/794/d20/2c0/e0d/0db/b4d/51a/239/468/38/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 14.ome.tiff,726996227
F2217,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/005/8cb/cb3/308/6e5/63a/b48/cc6/6e0/ee8/27/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 15.ome.tiff,702292639
F2218,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/59d/9ea/639/b2a/a5d/7ea/344/1d1/f14/0b0/34/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 18.ome.tiff,718916063
F2219,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/4e7/b36/1b9/322/473/4f9/148/96f/d9f/240/2f/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 19.ome.tiff,696581948
F2220,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/57d/92a/db0/24d/6da/acb/c43/eb8/1da/b57/9c/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 1.ome.tiff,707833230
F2221,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/a57/a30/de8/455/9b8/e49/d46/602/21a/586/8b/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 20.ome.tiff,715727612
F2222,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/4e3/a20/2a8/be1/1ae/a4b/c4d/906/529/d73/d7/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 21.ome.tiff,705354206
F2223,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/77e/a03/de1/01c/468/c7a/f45/a1b/07d/8f5/c4/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 22.ome.tiff,707850606
F2224,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/fc2/7fa/bbd/36f/3b9/b3a/24d/b0e/1ac/3cd/c1/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 23.ome.tiff,699736623
F2225,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/7c3/b55/e0d/d1e/23c/748/e4e/0ef/349/a5e/f3/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 24.ome.tiff,706907734
F2226,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/ed6/373/7b9/580/d68/059/248/b8a/c3e/1c2/70/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 25.ome.tiff,702179034
F2227,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/c37/e35/4f2/12c/df1/12b/c49/018/a09/ddd/f4/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 26.ome.tiff,700266410
F2228,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/462/344/133/41f/d52/c89/e47/bca/864/a63/b3/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 27.ome.tiff,721396179
F2229,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/3bc/952/a6b/522/410/1ba/34f/d1a/1b5/c97/81/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 28.ome.tiff,735886758
F2230,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/9ff/ffd/cb4/2b1/ace/f88/64b/25b/5b4/4e8/82/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 29.ome.tiff,712176323
F2231,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/40d/dac/51d/a5e/24a/fb8/d4a/e23/b66/6d6/56/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 2.ome.tiff,714130057
F2232,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/c99/5aa/7d1/dc3/21c/9db/a44/b08/e55/684/71/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 30.ome.tiff,717784582
F2233,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 32.ome.tiff,/allen/programs/allencell/data/proj0/407/02a/8ba/e82/ad8/68b/747/ad0/8ff/4aa/26/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 32.ome.tiff,710382009
F2234,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 33.ome.tiff,/allen/programs/allencell/data/proj0/12e/b8d/064/603/e57/f38/e4b/db3/1dc/99e/14/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 33.ome.tiff,715626906
F2235,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 34.ome.tiff,/allen/programs/allencell/data/proj0/7fa/495/693/dae/815/a58/a47/b9e/418/bc7/84/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 34.ome.tiff,719821203
F2236,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 35.ome.tiff,/allen/programs/allencell/data/proj0/c13/d49/0c6/f2f/fb0/b3a/040/c68/12b/0b5/50/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 35.ome.tiff,717196036
F2237,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/1ef/da1/bb5/2ae/353/b79/841/22a/77a/ffc/14/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 3.ome.tiff,700768826
F2238,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/cc9/bf9/204/296/4d2/cd8/84d/b74/7f3/a2c/8f/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 4.ome.tiff,716029820
F2239,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/234/06a/db6/737/ae3/60a/04d/16f/9c1/fc4/ae/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 5.ome.tiff,707570220
F2240,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/86b/c7e/75c/73a/332/12a/b4f/ff4/fd4/0c9/8c/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 6.ome.tiff,720766215
F2241,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/41a/b7c/172/64f/401/fc8/e42/f36/316/de5/bc/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 7.ome.tiff,697791958
F2242,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/b3e/d64/998/190/069/6f9/b49/421/dab/73a/c8/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 8.ome.tiff,723168864
F2243,5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/75f/f90/1b4/d1f/96e/bfa/c4c/56c/04a/8f3/2c/5500000116_63x_20190611_Capture 1 - Capture 1 - C2 [144] Montage - 9.ome.tiff,708494877
F2244,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/391/015/033/721/b62/03b/24d/156/afc/e20/51/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 10.ome.tiff,697211961
F2245,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/acb/983/0d7/5da/1ae/e8b/349/299/7ba/617/f0/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 12.ome.tiff,690240284
F2246,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/944/a1d/d06/f6b/f31/67b/74c/472/0a2/569/a2/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 15.ome.tiff,701103946
F2247,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/5cb/40a/11a/ad2/36b/fc8/04b/7be/0fd/50f/56/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 16.ome.tiff,684149376
F2248,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/d4f/786/87d/ee5/18f/148/a43/d09/321/758/70/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 18.ome.tiff,712531569
F2249,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/a77/b03/6c4/59b/fce/38b/944/8e6/e30/669/62/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 19.ome.tiff,717187902
F2250,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/297/259/70e/d35/0b9/8ca/f4b/7aa/3f0/404/d1/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 1.ome.tiff,717280715
F2251,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/734/fb2/10b/7e1/b6b/bab/842/c9c/dbc/fd7/8e/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 20.ome.tiff,714285125
F2252,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/9c1/30d/c37/437/d6b/a3a/f46/4d4/587/20c/d3/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 21.ome.tiff,706288825
F2253,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/b84/cd0/e0d/30b/1df/f7b/c4d/a16/b32/873/6c/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 22.ome.tiff,723521429
F2254,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/172/e06/bf7/ff3/154/4cb/c40/603/035/027/43/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 23.ome.tiff,711874624
F2255,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/831/9cf/75c/858/3cb/4e9/04c/777/22d/753/37/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 24.ome.tiff,702702411
F2256,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/812/95a/b1f/238/2ef/c1a/b48/570/3ce/1de/3b/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 25.ome.tiff,695992459
F2257,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/4be/746/cd6/bf1/b4f/a88/84c/68d/935/727/9e/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 26.ome.tiff,695808448
F2258,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/f54/f8e/646/e82/3ec/789/141/cd9/146/e0b/3f/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 29.ome.tiff,694423777
F2259,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/152/87b/f6d/29c/ac6/eab/541/a9c/664/36b/2b/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 2.ome.tiff,700331299
F2260,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/fb1/518/43d/842/f35/fda/140/c9c/4fb/b1a/33/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 30.ome.tiff,721029533
F2261,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 31.ome.tiff,/allen/programs/allencell/data/proj0/44e/eed/264/a1a/0cf/258/e45/d14/3ff/f39/97/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 31.ome.tiff,717610862
F2262,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 32.ome.tiff,/allen/programs/allencell/data/proj0/cbf/581/5d6/720/d41/88b/b4e/ecb/914/354/24/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 32.ome.tiff,712333867
F2263,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 33.ome.tiff,/allen/programs/allencell/data/proj0/ea1/27a/433/5b4/cfc/caa/a4a/329/74b/2b8/38/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 33.ome.tiff,718580086
F2264,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 34.ome.tiff,/allen/programs/allencell/data/proj0/e91/d1f/481/30c/fcc/d2a/b4e/f7c/b53/bbf/eb/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 34.ome.tiff,715470354
F2265,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 35.ome.tiff,/allen/programs/allencell/data/proj0/89c/7fc/419/7dd/bce/929/746/b25/a87/1b8/a9/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 35.ome.tiff,713819857
F2266,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/893/ba6/5bf/75d/d92/988/94c/b50/961/af7/ae/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 3.ome.tiff,704365756
F2267,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/773/78f/3c1/ba0/536/9a8/745/9d5/10d/ff5/0f/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 4.ome.tiff,706443223
F2268,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/693/0af/735/58c/b01/f7a/349/e79/402/fcd/25/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 5.ome.tiff,710902809
F2269,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/2b2/52d/dd7/3bb/891/8d9/b47/2fe/b29/80a/23/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 6.ome.tiff,702088207
F2270,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/20e/02a/84e/589/5c9/308/544/ad1/302/b7a/3b/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 7.ome.tiff,707511593
F2271,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/9c5/6eb/884/21e/6ea/539/74b/c0f/42e/ae6/12/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 8.ome.tiff,715109797
F2272,5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/b9d/a30/297/616/597/2e9/543/aa2/267/9bf/6a/5500000116_63x_20190611_Capture 1 - Capture 1 - C4 [144] Montage - 9.ome.tiff,712285697
F2273,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/3ea/fbf/6a8/c4a/958/e2a/94c/84f/73c/d33/ac/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 10.ome.tiff,702883138
F2274,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/0ec/7a7/664/2c1/175/c59/d4f/85c/188/9c2/a0/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 11.ome.tiff,681432946
F2275,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/2b9/cfd/948/0c2/2af/179/142/be3/597/60b/a2/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 12.ome.tiff,689326377
F2276,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/901/24a/9e1/7a8/720/388/c4e/025/f71/47d/94/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 3.ome.tiff,701007950
F2277,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/507/a79/243/c67/e44/ab8/d41/ab3/4c5/26b/7b/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 4.ome.tiff,705375042
F2278,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/1e8/81f/12e/190/560/5c8/547/82f/629/6ad/b6/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 5.ome.tiff,703665324
F2279,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/435/ce5/caf/c22/fd9/718/b41/32c/552/107/98/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 6.ome.tiff,704747489
F2280,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/c68/dfa/b46/50e/0ed/f7a/d46/561/b16/79e/11/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 7.ome.tiff,709758485
F2281,5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/489/39c/2e6/e19/08e/d28/843/723/8f3/39b/21/5500000116_63x_20190611_Capture 1 - Capture 1 - C5 [144] Montage - 8.ome.tiff,689749419
F2282,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/1e3/f13/bbc/8a7/9c9/faa/948/ca1/7f4/abb/9f/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 12.ome.tiff,736324018
F2283,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/064/ba6/e53/2c6/549/36a/84e/808/3dd/414/7f/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 13.ome.tiff,737147451
F2284,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/5b1/797/5c0/452/8dc/3a9/644/c08/326/dfe/0a/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 14.ome.tiff,733549141
F2285,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/cec/c9d/b7c/b36/f2b/649/943/8f3/77c/ca5/97/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 18.ome.tiff,724591116
F2286,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/9bb/3de/54d/6bf/a47/a98/e4d/4cd/b57/013/74/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 19.ome.tiff,727999066
F2287,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/3fd/ce1/fe1/28c/4b4/968/74a/8e2/b82/45b/d0/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 1.ome.tiff,706083303
F2288,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/c41/535/416/d45/847/048/842/1c8/ae5/47a/89/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 20.ome.tiff,723559117
F2289,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/70e/a71/0c6/5ed/0f4/ad8/645/30c/521/465/70/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 21.ome.tiff,717908535
F2290,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/534/dd7/348/0f9/572/8f9/846/68d/f50/90a/ef/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 23.ome.tiff,733396321
F2291,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/206/103/774/a78/0a5/198/c46/3a0/f42/a8a/e4/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 24.ome.tiff,720502949
F2292,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/fcb/484/8fb/2f8/75c/79a/84e/e94/8e3/d95/01/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 25.ome.tiff,730182403
F2293,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/0cc/08f/413/270/b75/c58/d46/872/ed7/527/9d/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 26.ome.tiff,725550949
F2294,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/5ca/ad5/8cd/c67/d09/cd9/b4d/950/ade/40a/68/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 27.ome.tiff,726825551
F2295,5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/3b6/eed/a77/3d5/331/fa8/c45/972/685/020/1e/5500000117_63x_20190610_Capture 1 - Capture 2 - C2 [144] Montage - 28.ome.tiff,712837059
